match_id,home_team,home_team_id,home_team_club_id,away_team,away_team_id,away_team_club_id,home_score,away_score,date
687529,RISE SC ECNL B08,80425,1772,San Antonio City SC ECNL B08,46102,2519,0,0,2024-08-31
687577,RISE SC ECNL B08,80425,1772,SAFC ECNL B08,81513,4304,0,0,2024-09-01
685526,River Island Surf ECNL B08,71301,2955,Santa Rosa United ECNL B08,46178,91,0,0,2024-09-08
687613,San Antonio City SC ECNL B08,46102,2519,Solar SC Academy ECNL B08,61625,101,1,1,2024-09-08
685490,Marin FC ECNL B08,46148,1585,Santa Clara Sporting ECNL B08,46172,2548,2,0,2024-08-25
690268,Seattle United ECNL B08,46841,1643,XF ECNL Academy B08,48210,3476,3,2,2024-09-07
688743,West Coast FC ECNL B08,46881,113,Slammers FC ECNL B08,2338,96,0,0,2024-09-07
670744,South Carolina United ECNL B08,39024,1689,United Futbol Academy ECNL B08,46038,3407,3,0,2024-09-07
687135,Supreme FC ECNL B08,20915,1925,Space Coast United ECNL B08,44614,1919,2,0,2024-09-08
691520,Sporting Nebraska FC ECNL B08,58827,1726,Sporting Iowa ECNL B08,60486,3483,6,1,2024-09-08
691512,Sporting Nebraska FC ECNL B08,58827,1726,VSA Rush ECNL B08,60358,3723,1,3,2024-09-07
690256,United PDX ECNL B08,67187,2536,Washington Premier ECNL B08,46842,112,2,3,2024-08-25
690272,XF ECNL B08,60438,3476,Washington Premier ECNL B08,46842,112,4,0,2024-09-07
