match_id,home_team,home_team_id,home_team_club_id,away_team,away_team_id,away_team_club_id,home_score,away_score,date
700329,Alabama FC ECNL G08,46807,18,Florida Krush ECNL G08,34961,379,3,1,2024-09-07
700409,Alabama FC ECNL G08,46807,18,Orlando City ECNL G08,28033,77,3,1,2024-09-08
657556,Colorado Rush ECNL G08,94980,28,Albion Hurricanes FC ECNL G08,39582,10,1,1,2024-08-31
657567,Real Colorado Athletico ECNL G08,46443,81,Albion Hurricanes FC ECNL G08,39582,10,1,1,2024-09-01
650301,Arlington Soccer ECNL G08,82194,525,Wilmington Hammerheads ECNL G08,46818,2181,3,1,2024-09-07
650213,Arlington Soccer ECNL G08,82194,525,NCFC Youth ECNL G08,45785,22,3,0,2024-09-08
700345,Atlanta Fire United ECNL G08,43088,14,Florida Elite ECNL G08,46901,1353,2,0,2024-09-07
700393,Atlanta Fire United ECNL G08,43088,14,Jacksonville FC ECNL G08,46814,990,0,0,2024-09-08
645009,Bay Area Surf ECNL G08,65153,3986,San Juan SC ECNL G08,39174,88,3,2,2024-09-07
644955,Bay Area Surf ECNL G08,65153,3986,Pleasanton RAGE ECNL G08,39255,80,1,0,2024-09-08
656752,Legends FC San Diego ECNL G08,46835,39,Beach FC ECNL G08,60045,16,0,0,2024-09-07
700321,CESA Liberty ECNL G08,27972,380,FC Prime ECNL G08,38492,2329,0,4,2024-09-07
700373,CESA Liberty ECNL G08,27972,380,Florida West FC ECNL G08,47396,3384,1,0,2024-09-08
657531,Real Colorado Athletico ECNL G08,46443,81,Challenge SC ECNL G08,44419,25,4,2,2024-08-31
657598,Colorado Rush ECNL G08,94980,28,Challenge SC ECNL G08,44419,25,0,0,2024-09-01
650145,Charlotte SA ECNL G08,44721,26,Charlotte Independence ECNL G08,28376,1010,3,3,2024-09-07
653555,Sporting Blue Valley ECNL G08,46617,102,Chicago Inter Soccer ECNL G08,69851,2167,4,4,2024-08-31
653563,Kansas City Athletics ECNL G08,19672,2330,Chicago Inter Soccer ECNL G08,69851,2167,1,0,2024-09-01
653723,Chicago Inter Soccer ECNL G08,69851,2167,Sporting Iowa ECNL G08,59751,3483,4,1,2024-09-07
653675,Chicago Inter Soccer ECNL G08,69851,2167,Gretna Elite Academy ECNL G08,46765,373,1,2,2024-09-08
657544,OK Energy FC ECNL G08,59503,2133,Classics Elite ECNL G08,29192,1375,4,0,2024-08-31
657606,Tulsa SC ECNL G08,44083,106,Classics Elite ECNL G08,29192,1375,0,5,2024-09-01
657526,Colorado Rapids ECNL G08,46752,29,Real Colorado Athletico ECNL G08,46443,81,2,2,2024-08-25
657550,Colorado Rapids ECNL G08,46752,29,Dallas Texans ECNL G08,45786,37,3,0,2024-08-31
657592,Colorado Rapids ECNL G08,46752,29,FC Dallas ECNL G08,46900,47,1,2,2024-09-01
657519,Real Colorado National ECNL G08,45853,81,Colorado Rush ECNL G08,94980,28,1,0,2024-08-25
700429,Concorde Fire Platinum ECNL G08,46806,30,Tampa Bay United ECNL G08,36328,874,1,3,2024-09-07
700417,Concorde Fire Premier ECNL G08,46809,30,Orlando City ECNL G08,28033,77,5,0,2024-09-07
700337,Concorde Fire Premier ECNL G08,46809,30,Florida Krush ECNL G08,34961,379,1,2,2024-09-08
700357,Concorde Fire Platinum ECNL G08,46806,30,FL Premier FC ECNL G08,69291,2731,6,1,2024-09-08
657579,Real Colorado National ECNL G08,45853,81,Dallas Texans ECNL G08,45786,37,4,0,2024-09-01
644655,MVLA ECNL G08,30872,294,Davis Legacy ECNL G08,39186,1425,6,2,2024-08-24
644667,Pleasanton RAGE ECNL G08,39255,80,Davis Legacy ECNL G08,39186,1425,1,1,2024-09-07
644799,Davis Legacy ECNL G08,39186,1425,Mustang SC ECNL G08,4653,69,0,1,2024-09-08
644859,De Anza Force ECNL G08,45841,2510,MVLA ECNL G08,30872,294,2,1,2024-09-07
644733,Santa Rosa United ECNL G08,39258,91,De Anza Force ECNL G08,45841,2510,0,3,2024-09-08
656878,Phoenix Rising ECNL G08,45886,1141,Eagles SC ECNL G08,6122,41,1,2,2024-09-07
656896,Utah Royals FC-AZ ECNL G08,56526,3716,Eagles SC ECNL G08,6122,41,1,2,2024-09-08
653595,Kansas City Athletics ECNL G08,19672,2330,Eclipse Select SC ECNL G08,46760,43,3,2,2024-08-31
653583,Sporting Blue Valley ECNL G08,46617,102,Eclipse Select SC ECNL G08,46760,43,4,2,2024-09-01
653679,Eclipse Select SC ECNL G08,46760,43,Gretna Elite Academy ECNL G08,46765,373,0,1,2024-09-07
653727,Eclipse Select SC ECNL G08,46760,43,Sporting Iowa ECNL G08,59751,3483,5,1,2024-09-08
650221,Fairfax Virginia Union ECNL G08,96994,4603,NCFC Youth ECNL G08,45785,22,3,0,2024-09-07
650305,Fairfax Virginia Union ECNL G08,96994,4603,Wilmington Hammerheads ECNL G08,46818,2181,0,2,2024-09-08
657537,Real Colorado National ECNL G08,45853,81,FC Dallas ECNL G08,46900,47,4,0,2024-08-31
700325,South Carolina United ECNL G08,43173,1689,FC Prime ECNL G08,38492,2329,1,7,2024-09-08
653843,FC Wisconsin ECNL G08,46764,54,Midwest United FC ECNL G08,59334,3721,1,2,2024-08-31
653755,FC Wisconsin ECNL G08,46764,54,Kansas City Athletics ECNL G08,19672,2330,0,1,2024-09-07
653523,FC Wisconsin ECNL G08,46764,54,Sporting Blue Valley ECNL G08,46617,102,0,2,2024-09-08
700353,United Futbol Academy ECNL G08,45834,3407,Florida Elite ECNL G08,46901,1353,0,0,2024-09-08
700361,GSA ECNL G08,46812,56,FL Premier FC ECNL G08,69291,2731,3,0,2024-09-07
700381,South Carolina United ECNL G08,43173,1689,Florida West FC ECNL G08,47396,3384,4,0,2024-09-07
653683,Michigan Hawks ECNL G08,46771,2359,Gretna Elite Academy ECNL G08,46765,373,8,2,2024-08-31
653819,Gretna Elite Academy ECNL G08,46765,373,Michigan Hawks Magic ECNL G08,46773,2359,2,3,2024-09-01
700433,GSA ECNL G08,46812,56,Tampa Bay United ECNL G08,36328,874,0,1,2024-09-08
700405,United Futbol Academy ECNL G08,45834,3407,Jacksonville FC ECNL G08,46814,990,1,1,2024-09-07
653775,Rockford Raptors ECNL G08,60410,2017,Kansas City Athletics ECNL G08,19672,2330,0,1,2024-09-08
656908,LA Breakers FC ECNL G08,29129,2289,Slammers FC HB Koge ECNL G08,29720,1656,1,2,2024-09-07
657088,Utah Royals FC-AZ ECNL G08,56526,3716,LAFC So Cal ECNL G08,45887,82,4,1,2024-09-07
657070,Phoenix Rising ECNL G08,45886,1141,LAFC So Cal ECNL G08,45887,82,1,1,2024-09-08
657244,LV Heat Surf ECNL G08,46745,57,Rebels SC ECNL G08,19029,300,0,2,2024-09-07
653803,Nationals SC ECNL G08,94344,1713,Liverpool FC IA Michigan ECNL G08,59307,3712,2,1,2024-08-31
653663,Liverpool FC IA Michigan ECNL G08,59307,3712,SLSG Green ECNL G08,46767,97,3,1,2024-09-07
653951,Liverpool FC IA Michigan ECNL G08,59307,3712,SLSG Navy ECNL G08,46768,97,0,3,2024-09-08
653823,Michigan Hawks ECNL G08,46771,2359,Michigan Hawks Magic ECNL G08,46773,2359,7,1,2024-08-28
653743,Michigan Hawks Magic ECNL G08,46773,2359,Sporting Iowa ECNL G08,59751,3483,5,1,2024-08-31
653707,Sporting Iowa ECNL G08,59751,3483,Michigan Hawks ECNL G08,46771,2359,0,7,2024-09-01
645033,Mustang SC ECNL G08,4653,69,San Juan SC ECNL G08,39174,88,1,2,2024-08-24
644757,Mustang SC ECNL G08,4653,69,Marin FC ECNL G08,39517,1585,3,0,2024-09-07
644877,Placer United ECNL G08,67918,3054,MVLA ECNL G08,30872,294,0,3,2024-09-08
653955,Nationals SC ECNL G08,94344,1713,SLSG Navy ECNL G08,46768,97,0,0,2024-09-07
653667,Nationals SC ECNL G08,94344,1713,SLSG Green ECNL G08,46767,97,4,0,2024-09-08
650205,NC Courage ECNL G08,44728,3404,NC Fusion ECNL G08,13888,71,6,0,2024-09-07
657586,OK Energy FC ECNL G08,59503,2133,Sting Austin ECNL G08,46779,1690,1,3,2024-09-01
657166,San Diego Surf ECNL G08,45875,87,Pateadores ECNL G08,68894,186,0,0,2024-09-07
644937,Pleasanton RAGE ECNL G08,39255,80,Placer United ECNL G08,67918,3054,1,0,2024-08-24
