id,name,full_name,city,logo,state_code,org_id,org_season_id,event_id
41,Eagles Soccer Club,Eagles Soccer Club,Camarillo,https://s3.amazonaws.com/images.totalglobalsports.com/PlayerForm/Jordan_Gregory_10668bf8d8bf4dae8269a57973f8c342_Jordan_Gre.png,CA,22,67,3280
42,East Meadow SC,East Meadow SC,North Bellmore,https://s3.amazonaws.com/images.totalglobalsports.com/PlayerForm/Kory_Patterson_546497e203014be5a834a127c0ae9ba0_New_EM_Cir.png,NY,22,67,3277
4368,El Paso Locomotive Y...,El Paso Locomotive Youth Soccer Club,EL PASO,https://s3.amazonaws.com/images.totalglobalsports.com/PlayerImage/Kory_Patterson_3d1f6638647845bbbcaf093f48759b11.png,TX,22,67,3275
4562,Elizabethtown FC,Elizabethtown FC,Elizabethtown,https://s3.amazonaws.com/images.totalglobalsports.com/PlayerForm/Blake_Khaleghi_87a6a03e74e34904af9a01479be66404_268S345gc8.png,KY,22,67,3210
3998,FC Arizona,FC Arizona,Mesa,https://s3.amazonaws.com/images.totalglobalsports.com/PlayerForm/Raymond_Sun_ea638de4ce1a4defbfd38bb10221ceee_LINKTREE_F.png,AZ,22,67,3275
47,FC Dallas,FC Dallas,Dallas,https://s3.amazonaws.com/images.totalglobalsports.com/ClubImages/Logos/Light_Vert_07-08-2024T15:46:08.330.png,TX,22,67,3276
4007,FC Dayton,FC Dayton,Centerville,https://s3.amazonaws.com/images.totalglobalsports.com/PlayerImage/Maddie_McNary_af97d399a25d402faf63a94c1464bddc.png,OH,22,67,3210
1501,FC Pride,FC Pride,Indianapolis,https://s3.amazonaws.com/images.totalglobalsports.com/PlayerForm/Nicole_Woiemberghe_aed2737cdfaf4d8e8451a7d2b8788750_3723_FCP_E.png,IN,22,67,3210
2329,FC Prime,FC Prime,Sunrise,https://s3.amazonaws.com/images.totalglobalsports.com/PlayerForm/Adrian_Mosquera_06c95d2a2f604090a8e440d26da037db_2021_fcp_l.png,FL,22,67,0
52,FC Stars White,FC Stars White,Acton,https://s3.amazonaws.com/images.totalglobalsports.com/PlayerForm/Mike_O_Donnell_0649b850f07a48a9bd20199087304d6b_FCStarsofM.png,MA,22,67,3277
1498,FC Tucson Youth SC,FC Tucson Youth SC,Tucson,https://s3.amazonaws.com/images.totalglobalsports.com/PlayerForm/Fady_Saleh_fc47e93704d84215a3307ba6bb356e31_Screen_Sho.png,AZ,22,67,3275
2127,Fever United,Fever United,Colleyville,https://s3.amazonaws.com/images.totalglobalsports.com/ClubImages/Logos/5463a825e1ef4abba12abf17ca334480_Fever_Unit.png,TX,22,67,3276
431,FSA FC,FSA FC,Farmington,https://s3.amazonaws.com/images.totalglobalsports.com/ClubImages/Logos/FSAFC.png,CT,22,67,3277
3493,Galaxy Soccer Club,Galaxy Soccer Club,Naperville,https://s3.amazonaws.com/images.totalglobalsports.com/PlayerForm/AUSTIN_ALDUJAILI_1a9a6bfedb1c4054bc625cbf744b06ef_5StarFullC.png,IL,22,67,3338
1255,GLSA,GLSA,Libertyville,https://s3.amazonaws.com/images.totalglobalsports.com/PlayerForm/Devyn_Arlasky_e087b72127854cee89ad0ba1d5c4d350_2020_FC_19.jpg,IL,22,67,3338
4008,GTFC Impact,GTFC Impact,Perrysburg,https://s3.amazonaws.com/images.totalglobalsports.com/PlayerForm/Megan_Neumann_c5a54286810144058ef67b28f71dff93_Unknown.png,OH,22,67,3210
611,Herndon Youth Soccer,Herndon Youth Soccer,Herndon,https://s3.amazonaws.com/images.totalglobalsports.com/PlayerImage/Chloe_Roberts_a395c5c3db1a4c5f8685c2c4a88d7c67.png,VA,22,67,0
46,HEX FC,HEX FC,Perkasie,https://s3.amazonaws.com/images.totalglobalsports.com/PlayerForm/Vickie_Sochocki_8a9225c6728b46f4a0fcbd466301638a_transparen.png,PA,22,67,3278
2257,Indiana Elite FC ,Indiana Elite FC ,CROWN POINT,https://s3.amazonaws.com/images.totalglobalsports.com/PlayerForm/Ronaldo_Varela_3816fe1ac4a34b5ab6bf5c30541f0a26_Ronaldo_Va.png,IN,22,67,3338
3694,Kernow Storm FC,Kernow Storm FC,Waxahachie,https://s3.amazonaws.com/images.totalglobalsports.com/ClubImages/Logos/98d1e769cfe14ece99dcc630caf5e7f5_Kernow_TGS.png,TX,22,67,3276
3491,Kings Hammer SC,Kings Hammer SC,Covington,https://s3.amazonaws.com/images.totalglobalsports.com/PlayerForm/Amelie_Araya_519c51d381f1471886b8916212d6d6dd_Lion head image .png,KY,22,67,3210
2289,LA Breakers FC,LA Breakers FC,Los Angeles,https://s3.amazonaws.com/images.totalglobalsports.com/PlayerForm/_9cbcfc5c4279488084a2a287d99c4c0b_breakers_l.png,CA,22,67,3280
82,LAFC SO CAL,LAFC SO CAL,Woodland Hills,https://s3.amazonaws.com/images.totalglobalsports.com/PlayerForm/_3164059e55e942688081f462f132e977_LAFC_1.png,CA,22,67,3280
61,Legends FC,Legends FC,Eastvale ,https://s3.amazonaws.com/images.totalglobalsports.com/ClubImages/Logos/e57c009ee14d497980cd8dd106e5b4b0_LegendsAll.png,CA,22,67,3280
39,Legends FC - San Diego,Legends FC - San Diego,San Diego,https://s3.amazonaws.com/images.totalglobalsports.com/ClubImages/Logos/legendsfc__07-18-2024T18:18:28.115.png,CA,22,67,3280
451,Lehigh Valley United...,Lehigh Valley United Rush ,Allentown,https://s3.amazonaws.com/images.totalglobalsports.com/PlayerForm/Jonathan (Kiwi)_Canales_69982ab330c24ae4b176f98df27fcc70_LVU_RUSH_2.png,PA,22,67,3278
3475,Louisville City Acad...,Louisville City Academy,Louisville,https://s3.amazonaws.com/images.totalglobalsports.com/PlayerForm/Alexandra_Korba_fee9a5181f0b41e19bbf989d55fb564b_LouCity Logo_academy(175x200).jpg,KY,22,67,3210
518,Manhattan Soccer Club,Manhattan Soccer Club,New York,https://s3.amazonaws.com/images.totalglobalsports.com/PlayerForm/George_Maisterra_4caa7c71839a49afbbf7d406e69c4d3f_Manhattan_.png,NY,22,67,3277
4458,Manta United Soccer ...,Manta United Soccer Club,North Rovalton,https://s3.amazonaws.com/images.totalglobalsports.com/PlayerImage/Shawn_Ascher_d178f64ad9244b6d8ebeb8338e7edaf3.png,OH,22,67,3210
419,Maryland United FC,Maryland United FC,Crofton,https://s3.amazonaws.com/images.totalglobalsports.com/PlayerForm/Deonyra_Mitchell_4db3a963b3834d0e9943388633e2b542_marylandun.png,MD,22,67,3278
64,Match Fit Academy,Match Fit Academy,Denville,https://s3.amazonaws.com/images.totalglobalsports.com/ClubImages/Logos/Match-Fit-Academy.jpg,NJ,22,67,3278
3650,Mercury ,Mercury ,Cincinnati,https://s3.amazonaws.com/images.totalglobalsports.com/PlayerForm/Rob_Harrison_95759d5d0d7e4b11af2b7d89d5ae92d7_mercury.jpg,OH,22,67,3210
1560,NM Rapids Soccer Club,NM Rapids Soccer Club,Albuquerque,https://s3.amazonaws.com/images.totalglobalsports.com/ClubImages/Logos/6834bdb4dd46422980c1ac1a80555257_Screenshot.png,NM,22,67,3275
4575,North FC,North FC,Avon Lake,https://s3.amazonaws.com/images.totalglobalsports.com/PlayerForm/Ricardo_Flores_96fb84228f5a40e281dabbd3e2bdc048_62B45EB090.png,OH,22,67,3210
3717,NTX Celtic FC ,NTX Celtic FC ,Corinth ,https://s3.amazonaws.com/images.totalglobalsports.com/PlayerForm/JUAN_VILLASENOR_1b9862d8c8c74d05ae6e0a2e64dd8baf_NTX_Celtic.jpg,TX,22,67,3276
75,Ohio Elite Soccer Ac...,Ohio Elite Soccer Academy,Cincinnati,https://s3.amazonaws.com/images.totalglobalsports.com/ClubImages/Logos/92b5e54e58e945cd9c61bcd960f81512_Ohio_Elite.png,OH,22,67,3210
4006,Ohio Galaxies FC,Ohio Galaxies FC,Alpha,https://s3.amazonaws.com/images.totalglobalsports.com/PlayerImage/James_Bond_5dee07591fa34e01af81b82269997ee2.jpeg,OH,22,67,3210
437,Ohio Premier,Ohio Premier,Dublin,https://s3.amazonaws.com/images.totalglobalsports.com/PlayerForm/Ayleen_Guzman_288f013cd1e74ccea4834f610c4894fa_OPSC2022Fu.png,OH,22,67,3210
2134,Oklahoma Celtic Foot...,Oklahoma Celtic Football Club,Norman,https://s3.amazonaws.com/images.totalglobalsports.com/PlayerForm/Cyleah_Tieken_cb2e554936ea4211ab78df5c2e48a18f_IMG_4854.jpeg,OK,22,67,3276
2133,Oklahoma Energy FC,Oklahoma Energy FC,Edmond,https://s3.amazonaws.com/images.totalglobalsports.com/PlayerImage/Gloria_Hinson_b33b298b6bae4a8e899f16103a8374bd.jpeg,OK,22,67,3276
3075,Pacesetter Soccer Club,Pacesetter Soccer Club,Toledo ,https://s3.amazonaws.com/images.totalglobalsports.com/PlayerForm/Alexis_Rampolla_9b59adc1cbc2413c983b145d8e1cce01_PSCLogo202.png,OH,22,67,3210
186,Pateadores,Pateadores,Costa Mesa ,https://s3.amazonaws.com/images.totalglobalsports.com/PlayerForm/EGSL_North_102a9c1648764e829af703d2095cff34_patslogo.png,CA,22,67,3280
2628,PDA South,PDA South,Westampton,https://s3.amazonaws.com/images.totalglobalsports.com/ClubImages/Logos/PDA.jpg,NJ,22,67,0
79,Penn Fusion SA,Penn Fusion SA,West Chester,https://s3.amazonaws.com/images.totalglobalsports.com/PlayerForm/_09495b37f6d74e29bd78fa7add3643f7_Penn_Fusio.jpg,PA,22,67,3278
3405,Pipeline SC,Pipeline SC,Baldwin,https://s3.amazonaws.com/images.totalglobalsports.com/PlayerForm/Alex_Hahn_515a498066a64229bb13561564401354_PIPELINE_LOGO copy.jpg,MD,22,67,3278
538,Pittsburgh Riverhounds,Pittsburgh Riverhounds,Pittsburgh,https://s3.amazonaws.com/images.totalglobalsports.com/PlayerForm/Colby_Corcoran_ea3f6f671efa439b8444c62fd377c8e7_2018PGHLOG.png,PA,22,67,3210
1940,Potomac Soccer Assoc...,Potomac Soccer Association,Germantown,https://s3.amazonaws.com/images.totalglobalsports.com/PlayerForm/Jhovany_Hernandez_1c6950566588402682b670be54691c44_IMG_9534.png,MD,22,67,3278
157,Rangers FC,Rangers FC,Fullerton,https://s3.amazonaws.com/images.totalglobalsports.com/PlayerImage/Mary Kate_Cottrill_c0a75a71c9684a0795af070bc531794b.png,CA,22,67,3280
300,Rebels SC,Rebels SC,Chula Vista,https://s3.amazonaws.com/images.totalglobalsports.com/Rebels.png,CA,22,67,3280
2738,Renegades Soccer Club,Renegades Soccer Club,Dallas,https://s3.amazonaws.com/images.totalglobalsports.com/PlayerForm/Andrew_Sauk_a75f70969cbf4aa4bfcd4798603b56cc_IMG_5399.PNG,TX,22,67,3276
2017,Rockford Raptors FC,Rockford Raptors FC,Loves park,https://s3.amazonaws.com/images.totalglobalsports.com/ClubImage/thumbimage (1)45DD2018094545.jpe,IL,22,67,3338
87,San Diego Surf,San Diego Surf,San Diego,https://s3.amazonaws.com/images.totalglobalsports.com/PlayerImage/_a7f6cc7dd0b746678ccc847ddbb7d25a.jpg,CA,22,67,3280
86,SDSC Surf,SDSC Surf,San Diego,https://s3.amazonaws.com/images.totalglobalsports.com/PlayerForm/Alex_Camargo_70268fd69409420598db1007e0a95d16_SDSCSurfLo.png,CA,22,67,3280
96,SLAMMERS FC,SLAMMERS FC,Newport Beach,https://s3.amazonaws.com/images.totalglobalsports.com/PlayerForm/John_Doe_09393c066fa1444fad604a840682e1b1_SFC_logo__.png,CA,22,67,3280
101,Solar Soccer Club,Solar Soccer Club,Allen,https://s3.amazonaws.com/images.totalglobalsports.com/PlayerForm/Tatum_Warrington_fdf6158b54114df09283c69bf04b12ee_Solar_logo.png,TX,22,67,3276
13,Sporting California ...,Sporting California USA,Ontario,https://s3.amazonaws.com/images.totalglobalsports.com/PlayerForm/Joseph_Stalin_da2d9daf1f3a4d438895b6c73ea1e1a4_sporting_c.png,CA,22,67,3280
4009,Sporting Columbus,Sporting Columbus,Columbus,https://s3.amazonaws.com/images.totalglobalsports.com/PlayerForm/Sallie_Newton_afe0ca2fcb6d485abe5324d80c04d287_SC_logo_S.png,OH,22,67,3210
428,STA ,STA ,Randolph,https://s3.amazonaws.com/images.totalglobalsports.com/ClubImages/Logos/STA.png,NJ,22,67,3277
36,Sting Soccer Club,Sting Soccer Club,Dallas,https://s3.amazonaws.com/images.totalglobalsports.com/PlayerForm/Steve_Patterson_6ac544d800a843b4aa3e7bd3182c7a59_TGS_Sting_.png,TX,22,67,3276
9,SUSA FC,SUSA FC,Central Islip,https://s3.amazonaws.com/images.totalglobalsports.com/PlayerForm/John_Doe_1d2d6943fbfe44f99e4f1e96b613ecdd_SUSA_logo.jpeg,NY,22,67,3277
2906,TGS US Club,TGS US Club,Tustin,https://s3.amazonaws.com/images.totalglobalsports.com/PlayerForm/Dylan_Mair_739c66d7efbc4761952414d664ec010f_Unknown.png,CA,22,67,0
110,Virginia Rush Soccer...,Virginia Rush Soccer Club,Virginia Beach,https://s3.amazonaws.com/images.totalglobalsports.com/PlayerImage/Jordan_Karr_da1c5a07de14413eb213367425223307.jpg,VA,22,67,0
113,West Coast FC,West Coast FC,San Juan Capistrano,https://s3.amazonaws.com/images.totalglobalsports.com/PlayerForm/Lizzy_Armstrong_c1fd6eff5f724707bb2bede2282afe68_WCFC-logo-resized-200x200.png,CA,22,67,3280
3587,West Side Alliance SC,West Side Alliance SC,Sand Springs,https://s3.amazonaws.com/images.totalglobalsports.com/ClubImages/Logos/412d9a7df92641dca4013f0ab15fdfbd_Westsideal.png,OK,22,67,0
343,WNY Flash,WNY Flash,Elma ,https://s3.amazonaws.com/images.totalglobalsports.com/PlayerForm/Denis_Vezina_4052cd9ad72542aabb514d33a43af661_WesternNYF.jpg,NY,22,67,3210
116,World Class FC,World Class FC,Orangeburg,https://s3.amazonaws.com/images.totalglobalsports.com/PlayerForm/Mya_Velcelean_bca4798845534fd583e876c39a995dbd_WorldClass.png,NY,22,67,3277
