match_id,home_team,home_team_id,home_team_club_id,away_team,away_team_id,away_team_club_id,home_score,away_score,date
700330,Alabama FC ECNL G09,58734,18,Florida Krush ECNL G09,34958,379,3,1,2024-09-07
700410,Alabama FC ECNL G09,58734,18,Orlando City ECNL G09,59913,77,3,1,2024-09-08
657557,Colorado Rush ECNL G09,94982,28,Albion Hurricanes FC ECNL G09,59340,10,0,2,2024-08-31
657569,Real Colorado Athletico ECNL G09,58634,81,Albion Hurricanes FC ECNL G09,59340,10,0,3,2024-09-01
650302,Arlington Soccer ECNL G09,82196,525,Wilmington Hammerheads ECNL G09,59888,2181,2,1,2024-09-07
650214,Arlington Soccer ECNL G09,82196,525,NCFC Youth ECNL G09,59930,22,2,0,2024-09-08
700346,Atlanta Fire United ECNL G09,60033,14,Florida Elite ECNL G09,45064,1353,3,1,2024-09-07
700394,Atlanta Fire United ECNL G09,60033,14,Jacksonville FC ECNL G09,45667,990,3,2,2024-09-08
645010,Bay Area Surf ECNL G09,69035,3986,San Juan SC ECNL G09,31488,88,1,3,2024-09-07
644956,Bay Area Surf ECNL G09,69035,3986,Pleasanton RAGE ECNL G09,39256,80,1,0,2024-09-08
656753,Legends FC San Diego ECNL G09,53810,39,Beach FC ECNL G09,60046,16,0,0,2024-09-07
700322,CESA Liberty ECNL G09,46817,380,FC Prime ECNL G09,46728,2329,0,4,2024-09-07
700374,CESA Liberty ECNL G09,46817,380,Florida West FC ECNL G09,45629,3384,4,1,2024-09-08
657533,Real Colorado Athletico ECNL G09,58634,81,Challenge SC ECNL G09,55881,25,0,1,2024-08-31
657599,Colorado Rush ECNL G09,94982,28,Challenge SC ECNL G09,55881,25,3,1,2024-09-01
650146,Charlotte SA ECNL G09,59885,26,Charlotte Independence ECNL G09,59088,1010,2,0,2024-09-07
653556,Sporting Blue Valley ECNL G09,60884,102,Chicago Inter Soccer ECNL G09,69850,2167,1,0,2024-08-31
653564,Kansas City Athletics ECNL G09,33175,2330,Chicago Inter Soccer ECNL G09,69850,2167,6,2,2024-09-01
653724,Chicago Inter Soccer ECNL G09,69850,2167,Sporting Iowa ECNL G09,59750,3483,1,0,2024-09-07
653676,Chicago Inter Soccer ECNL G09,69850,2167,Gretna Elite Academy ECNL G09,55220,373,1,1,2024-09-08
657543,OK Energy FC ECNL G09,59502,2133,Classics Elite ECNL G09,40417,1375,5,4,2024-08-31
657605,Tulsa SC ECNL G09,43250,106,Classics Elite ECNL G09,40417,1375,3,0,2024-09-01
657527,Colorado Rapids ECNL G09,59850,29,Real Colorado Athletico ECNL G09,58634,81,2,1,2024-08-25
657551,Colorado Rapids ECNL G09,59850,29,Dallas Texans ECNL G09,59998,37,2,3,2024-08-31
657593,Colorado Rapids ECNL G09,59850,29,FC Dallas ECNL G09,58541,47,0,3,2024-09-01
657521,Real Colorado National ECNL G09,58631,81,Colorado Rush ECNL G09,94982,28,3,0,2024-08-25
700418,Concorde Fire Premier ECNL G09,59236,30,Orlando City ECNL G09,59913,77,0,4,2024-09-07
700430,Concorde Fire Platinum ECNL G09,59255,30,Tampa Bay United ECNL G09,49152,874,6,0,2024-09-07
700338,Concorde Fire Premier ECNL G09,59236,30,Florida Krush ECNL G09,34958,379,1,3,2024-09-08
700358,Concorde Fire Platinum ECNL G09,59255,30,FL Premier FC ECNL G09,69292,2731,4,1,2024-09-08
657581,Real Colorado National ECNL G09,58631,81,Dallas Texans ECNL G09,59998,37,2,0,2024-09-01
644656,MVLA ECNL G09,33438,294,Davis Legacy ECNL G09,60301,1425,5,1,2024-08-24
644668,Pleasanton RAGE ECNL G09,39256,80,Davis Legacy ECNL G09,60301,1425,1,2,2024-09-07
644800,Davis Legacy ECNL G09,60301,1425,Mustang SC ECNL G09,31328,69,2,0,2024-09-08
644860,De Anza Force ECNL G09,60044,2510,MVLA ECNL G09,33438,294,0,8,2024-09-07
644734,Santa Rosa United ECNL G09,49621,91,De Anza Force ECNL G09,60044,2510,1,0,2024-09-08
656879,Phoenix Rising ECNL G09,59771,1141,Eagles SC ECNL G09,5544,41,0,4,2024-09-07
656897,Utah Royals FC-AZ ECNL G09,56530,3716,Eagles SC ECNL G09,5544,41,1,2,2024-09-08
653596,Kansas City Athletics ECNL G09,33175,2330,Eclipse Select SC ECNL G09,59906,43,2,2,2024-08-31
653584,Sporting Blue Valley ECNL G09,60884,102,Eclipse Select SC ECNL G09,59906,43,1,3,2024-09-01
653680,Eclipse Select SC ECNL G09,59906,43,Gretna Elite Academy ECNL G09,55220,373,1,1,2024-09-07
653728,Eclipse Select SC ECNL G09,59906,43,Sporting Iowa ECNL G09,59750,3483,7,1,2024-09-08
650222,Fairfax Virginia Union ECNL G09,96995,4603,NCFC Youth ECNL G09,59930,22,6,0,2024-09-07
650306,Fairfax Virginia Union ECNL G09,96995,4603,Wilmington Hammerheads ECNL G09,59888,2181,3,1,2024-09-08
657539,Real Colorado National ECNL G09,58631,81,FC Dallas ECNL G09,58541,47,1,4,2024-08-31
700326,South Carolina United ECNL G09,50959,1689,FC Prime ECNL G09,46728,2329,1,2,2024-09-08
653844,FC Wisconsin ECNL G09,53835,54,Midwest United FC ECNL G09,59336,3721,1,2,2024-08-31
653756,FC Wisconsin ECNL G09,53835,54,Kansas City Athletics ECNL G09,33175,2330,0,3,2024-09-07
653524,FC Wisconsin ECNL G09,53835,54,Sporting Blue Valley ECNL G09,60884,102,0,1,2024-09-08
700354,United Futbol Academy ECNL G09,59536,3407,Florida Elite ECNL G09,45064,1353,0,0,2024-09-08
700362,GSA ECNL G09,59311,56,FL Premier FC ECNL G09,69292,2731,3,1,2024-09-07
700382,South Carolina United ECNL G09,50959,1689,Florida West FC ECNL G09,45629,3384,4,1,2024-09-07
653684,Michigan Hawks ECNL G09,50646,2359,Gretna Elite Academy ECNL G09,55220,373,3,0,2024-08-31
653820,Gretna Elite Academy ECNL G09,55220,373,Michigan Hawks Magic ECNL G09,54823,2359,4,1,2024-09-01
700434,GSA ECNL G09,59311,56,Tampa Bay United ECNL G09,49152,874,1,2,2024-09-08
700406,United Futbol Academy ECNL G09,59536,3407,Jacksonville FC ECNL G09,45667,990,4,1,2024-09-07
653776,Rockford Raptors ECNL G09,60409,2017,Kansas City Athletics ECNL G09,33175,2330,1,0,2024-09-08
656909,LA Breakers FC ECNL G09,55512,2289,Slammers FC HB Koge ECNL G09,54921,1656,0,3,2024-09-07
657089,Utah Royals FC-AZ ECNL G09,56530,3716,LAFC So Cal ECNL G09,59866,82,1,0,2024-09-07
657071,Phoenix Rising ECNL G09,59771,1141,LAFC So Cal ECNL G09,59866,82,1,0,2024-09-08
657245,LV Heat Surf ECNL G09,50614,57,Rebels SC ECNL G09,26385,300,7,0,2024-09-07
653804,Nationals SC ECNL G09,94331,1713,Liverpool FC IA Michigan ECNL G09,58647,3712,3,1,2024-08-31
653664,Liverpool FC IA Michigan ECNL G09,58647,3712,SLSG Green ECNL G09,53259,97,2,1,2024-09-07
653952,Liverpool FC IA Michigan ECNL G09,58647,3712,SLSG Navy ECNL G09,54343,97,0,2,2024-09-08
653824,Michigan Hawks ECNL G09,50646,2359,Michigan Hawks Magic ECNL G09,54823,2359,1,0,2024-08-27
653744,Michigan Hawks Magic ECNL G09,54823,2359,Sporting Iowa ECNL G09,59750,3483,1,1,2024-08-31
653708,Sporting Iowa ECNL G09,59750,3483,Michigan Hawks ECNL G09,50646,2359,0,4,2024-09-01
645034,Mustang SC ECNL G09,31328,69,San Juan SC ECNL G09,31488,88,2,2,2024-08-24
644758,Mustang SC ECNL G09,31328,69,Marin FC ECNL G09,56277,1585,2,1,2024-09-07
644878,Placer United ECNL G09,68831,3054,MVLA ECNL G09,33438,294,0,1,2024-09-08
653956,Nationals SC ECNL G09,94331,1713,SLSG Navy ECNL G09,54343,97,0,0,2024-09-07
653668,Nationals SC ECNL G09,94331,1713,SLSG Green ECNL G09,53259,97,3,0,2024-09-08
650206,NC Courage ECNL G09,60108,3404,NC Fusion ECNL G09,50566,71,3,0,2024-09-07
657585,OK Energy FC ECNL G09,59502,2133,Sting Austin ECNL G09,45246,1690,3,3,2024-09-01
657167,San Diego Surf ECNL G09,61178,87,Pateadores ECNL G09,68893,186,0,0,2024-09-07
644938,Pleasanton RAGE ECNL G09,39256,80,Placer United ECNL G09,68831,3054,1,1,2024-08-24
645100,Placer United ECNL G09,68831,3054,Santa Rosa United ECNL G09,49621,91,1,3,2024-09-07
653552,Rockford Raptors ECNL G09,60409,2017,Sporting Blue Valley ECNL G09,60884,102,5,2,2024-09-07
644782,San Juan SC ECNL G09,31488,88,Marin FC ECNL G09,56277,1585,5,2,2024-09-08
645082,Marin FC ECNL G09,56277,1585,Santa Rosa United ECNL G09,49621,91,2,0,2024-08-24
657413,Sporting California USA ECNL G09,59459,13,So Cal Blues ECNL G09,60035,98,0,1,2024-09-07
657563,Tulsa SC ECNL G09,43250,106,Sting Austin ECNL G09,45246,1690,0,4,2024-08-31
657576,Sting Black ECNL G09,59553,36,Sting Royal ECNL G09,68973,36,0,2,2024-09-01
