match_id,home_team,home_team_id,home_team_club_id,away_team,away_team_id,away_team_club_id,home_score,away_score,date
697042,SAFC Red ECRL B10,95198,4304,Lonestar SC ECNL RL B10,69711,62,1,4,2024-09-08
709288,AHFC Central USC TX RL B10,70388,10,MAFC USC TX RL B10,95357,3575,0,0,2024-09-07
676434,McLean Green ECNL RL B10,67553,65,PWSI Courage ECNL RL B10,48229,629,2,6,2024-08-25
694325,Oklahoma Cosmos RL B10,72542,2250,Mississippi Rush United ECNL RL B10,93964,4327,9,0,2024-08-31
673405,NTH-NASA ECNL RL B10,69400,329,United Futbol Academy RL B10,68840,3407,2,1,2024-08-25
673429,NTH-NASA ECNL RL B10,69400,329,SC Surf ECNL RL B10,81249,3644,2,0,2024-09-08
694343,Oklahoma Cosmos RL B10,72542,2250,Tupelo FC ECNL RL B10,97075,4569,5,1,2024-09-01
697021,BVBIA ECNL RL B10,66859,1771,OK Energy FC ECNL RL B10,69198,2133,4,6,2024-08-31
697028,DKSC ECNL RL B10,68917,35,OK Energy FC ECNL RL B10,69198,2133,0,4,2024-09-01
697038,Dallas Texans ECNL RL B10,69504,37,OK Energy FC ECNL RL B10,69198,2133,0,2,2024-09-08
709116,PFA USC TX RL B10,95238,4465,One World Soccer USC TX RL B10,92848,2251,9,1,2024-09-07
649484,Orlando City Lake Nona ECNL RL B10,94823,4568,South Orlando Soccer Club ECNL RL B10,94700,3303,3,1,2024-09-07
667162,PacNW SC ECNL RL B10,81139,2331,Seattle United ECNL RL B10,81691,1643,1,4,2024-08-02
667181,Spokane Shadow ECNL RL B10,69838,2544,PacNW SC ECNL RL B10,81139,2331,1,5,2024-08-03
667221,PacNW SC ECNL RL B10,81139,2331,3RSC ECNL RL B10,82237,2229,0,5,2024-08-09
667241,PacNW SC ECNL RL B10,81139,2331,Snohomish United ECNL RL B10,82019,2522,4,0,2024-08-10
692640,Pateadores ECNL RL B10 NB,81758,186,Slammers FC Maroon ECNL RL B10,65709,96,0,0,2024-09-08
709125,HFC N GOLD USC TX RL B10,93017,3433,PFA USC TX RL B10,95238,4465,0,0,2024-09-08
692362,Rangers FC ECNL RL B10,54817,157,Slammers FC White ECNL RL B10,81817,96,0,0,2024-09-08
676432,Richmond Kickers ECNL RL B10,47683,633,Virginia United RL B10,68658,4055,2,3,2024-08-25
